time,num_instructions,location,block,condition,success
6.362030799999957,3,9,1,auditory,success
3.6536208999996234,2,6,1,auditory,success
3.0404539999999542,2,4,1,auditory,success
3.9882010000001173,3,9,1,auditory,success
2.592002500000035,2,6,1,auditory,success
5.3936822000000575,3,7,1,auditory,success
5.289001799999824,3,3,1,auditory,success
3.4919412999997803,2,2,1,auditory,success
4.318750999999793,3,9,1,auditory,success
time,num_instructions,location,block,condition,success
6.362030799999957,3,9,1,auditory,success
3.6536208999996234,2,6,1,auditory,success
3.0404539999999542,2,4,1,auditory,success
3.9882010000001173,3,9,1,auditory,success
2.592002500000035,2,6,1,auditory,success
5.3936822000000575,3,7,1,auditory,success
5.289001799999824,3,3,1,auditory,success
3.4919412999997803,2,2,1,auditory,success
4.318750999999793,3,9,1,auditory,success
4.025863399999707,3,3,2,auditory,success
3.6402720000000954,3,1,2,auditory,success
3.4462241999999605,3,7,2,auditory,success
3.589618800000153,3,9,2,auditory,success
2.3147844000000077,2,4,2,auditory,success
1.198903799999698,1,5,2,auditory,success
1.0965524999996887,1,5,2,auditory,success
2.3941524000001664,2,8,2,auditory,success
2.282635400000345,2,8,2,auditory,success
time,num_instructions,location,block,condition,success
6.362030799999957,3,9,1,auditory,success
3.6536208999996234,2,6,1,auditory,success
3.0404539999999542,2,4,1,auditory,success
3.9882010000001173,3,9,1,auditory,success
2.592002500000035,2,6,1,auditory,success
5.3936822000000575,3,7,1,auditory,success
5.289001799999824,3,3,1,auditory,success
3.4919412999997803,2,2,1,auditory,success
4.318750999999793,3,9,1,auditory,success
4.025863399999707,3,3,2,auditory,success
3.6402720000000954,3,1,2,auditory,success
3.4462241999999605,3,7,2,auditory,success
3.589618800000153,3,9,2,auditory,success
2.3147844000000077,2,4,2,auditory,success
1.198903799999698,1,5,2,auditory,success
1.0965524999996887,1,5,2,auditory,success
2.3941524000001664,2,8,2,auditory,success
2.282635400000345,2,8,2,auditory,success
2.5478007000001526,2,6,3,auditory,success
3.5456789999998364,3,3,3,auditory,success
2.638681700000234,2,2,3,auditory,success
2.542155300000104,2,6,3,auditory,success
3.3168635999995786,3,9,3,auditory,success
3.5740992999999435,3,7,3,auditory,success
2.870549100000062,2,2,3,auditory,success
2.8200786000002154,2,2,3,auditory,success
2.510069200000089,2,6,3,auditory,success
time,num_instructions,location,block,condition,success
6.362030799999957,3,9,1,auditory,success
3.6536208999996234,2,6,1,auditory,success
3.0404539999999542,2,4,1,auditory,success
3.9882010000001173,3,9,1,auditory,success
2.592002500000035,2,6,1,auditory,success
5.3936822000000575,3,7,1,auditory,success
5.289001799999824,3,3,1,auditory,success
3.4919412999997803,2,2,1,auditory,success
4.318750999999793,3,9,1,auditory,success
4.025863399999707,3,3,2,auditory,success
3.6402720000000954,3,1,2,auditory,success
3.4462241999999605,3,7,2,auditory,success
