time,num_instructions,location,block,condition,success
14.401278599999841,3,1,1,auditory,success
5.8487443999997595,2,2,1,auditory,success
9.251797500000066,3,1,1,auditory,success
5.745757400000002,2,6,1,auditory,success
7.845126899999741,3,3,1,auditory,success
6.818717600000127,3,1,1,auditory,success
8.364769100000103,3,9,1,auditory,success
3.80576340000016,2,8,1,auditory,success
5.906339300000127,3,9,1,auditory,success
time,num_instructions,location,block,condition,success
14.401278599999841,3,1,1,auditory,success
5.8487443999997595,2,2,1,auditory,success
9.251797500000066,3,1,1,auditory,success
5.745757400000002,2,6,1,auditory,success
7.845126899999741,3,3,1,auditory,success
6.818717600000127,3,1,1,auditory,success
8.364769100000103,3,9,1,auditory,success
3.80576340000016,2,8,1,auditory,success
5.906339300000127,3,9,1,auditory,success
5.990463499999805,3,1,2,auditory,success
3.3616637000000082,2,8,2,auditory,success
5.506218499999704,3,3,2,auditory,success
3.9866259000000355,2,4,2,auditory,success
5.6365593000000445,3,3,2,auditory,success
3.3598925000001145,2,8,2,auditory,success
1.6319204000001264,1,5,2,auditory,success
1.3311515999998846,1,5,2,auditory,success
2.3936189000000923,2,8,2,auditory,success
time,num_instructions,location,block,condition,success
14.401278599999841,3,1,1,auditory,success
5.8487443999997595,2,2,1,auditory,success
9.251797500000066,3,1,1,auditory,success
5.745757400000002,2,6,1,auditory,success
7.845126899999741,3,3,1,auditory,success
6.818717600000127,3,1,1,auditory,success
8.364769100000103,3,9,1,auditory,success
3.80576340000016,2,8,1,auditory,success
5.906339300000127,3,9,1,auditory,success
5.990463499999805,3,1,2,auditory,success
3.3616637000000082,2,8,2,auditory,success
5.506218499999704,3,3,2,auditory,success
3.9866259000000355,2,4,2,auditory,success
5.6365593000000445,3,3,2,auditory,success
3.3598925000001145,2,8,2,auditory,success
1.6319204000001264,1,5,2,auditory,success
1.3311515999998846,1,5,2,auditory,success
2.3936189000000923,2,8,2,auditory,success
3.115996300000006,2,2,3,auditory,success
1.7068279000000075,1,5,3,auditory,success
3.7971784000001207,2,6,3,auditory,success
2.8649123999998665,2,6,3,auditory,success
3.0814854000000196,2,2,3,auditory,success
1.7052584000002753,1,5,3,auditory,success
5.219147599999815,2,6,3,auditory,success
3.688321099999939,2,4,3,auditory,success
5.166776300000038,3,1,3,auditory,success
time,num_instructions,location,block,condition,success
14.401278599999841,3,1,1,auditory,success
5.8487443999997595,2,2,1,auditory,success
9.251797500000066,3,1,1,auditory,success
5.745757400000002,2,6,1,auditory,success
7.845126899999741,3,3,1,auditory,success
6.818717600000127,3,1,1,auditory,success
8.364769100000103,3,9,1,auditory,success
3.80576340000016,2,8,1,auditory,success
5.906339300000127,3,9,1,auditory,success
5.990463499999805,3,1,2,auditory,success
3.3616637000000082,2,8,2,auditory,success
5.506218499999704,3,3,2,auditory,success
3.9866259000000355,2,4,2,auditory,success
5.6365593000000445,3,3,2,auditory,success
3.3598925000001145,2,8,2,auditory,success
1.6319204000001264,1,5,2,auditory,success
1.3311515999998846,1,5,2,auditory,success
2.3936189000000923,2,8,2,auditory,success
3.115996300000006,2,2,3,auditory,success
1.7068279000000075,1,5,3,auditory,success
3.7971784000001207,2,6,3,auditory,success
2.8649123999998665,2,6,3,auditory,success
3.0814854000000196,2,2,3,auditory,success
1.7052584000002753,1,5,3,auditory,success
5.219147599999815,2,6,3,auditory,success
3.688321099999939,2,4,3,auditory,success
5.166776300000038,3,1,3,auditory,success
3.3216441999998096,2,4,4,auditory,success
4.60773270000027,3,7,4,auditory,success
4.444084199999907,3,1,4,auditory,success
1.5758302999997795,1,5,4,auditory,success
5.094074399999954,3,3,4,auditory,success
4.645786099999896,3,1,4,auditory,success
4.755337699999927,3,3,4,auditory,success
2.606182500000159,2,8,4,auditory,success
3.5842791000000034,2,2,4,auditory,success
time,num_instructions,location,block,condition,success
14.401278599999841,3,1,1,auditory,success
5.8487443999997595,2,2,1,auditory,success
9.251797500000066,3,1,1,auditory,success
5.745757400000002,2,6,1,auditory,success
7.845126899999741,3,3,1,auditory,success
6.818717600000127,3,1,1,auditory,success
8.364769100000103,3,9,1,auditory,success
3.80576340000016,2,8,1,auditory,success
5.906339300000127,3,9,1,auditory,success
5.990463499999805,3,1,2,auditory,success
3.3616637000000082,2,8,2,auditory,success
5.506218499999704,3,3,2,auditory,success
3.9866259000000355,2,4,2,auditory,success
5.6365593000000445,3,3,2,auditory,success
3.3598925000001145,2,8,2,auditory,success
1.6319204000001264,1,5,2,auditory,success
1.3311515999998846,1,5,2,auditory,success
2.3936189000000923,2,8,2,auditory,success
3.115996300000006,2,2,3,auditory,success
1.7068279000000075,1,5,3,auditory,success
3.7971784000001207,2,6,3,auditory,success
2.8649123999998665,2,6,3,auditory,success
3.0814854000000196,2,2,3,auditory,success
1.7052584000002753,1,5,3,auditory,success
5.219147599999815,2,6,3,auditory,success
3.688321099999939,2,4,3,auditory,success
5.166776300000038,3,1,3,auditory,success
3.3216441999998096,2,4,4,auditory,success
4.60773270000027,3,7,4,auditory,success
4.444084199999907,3,1,4,auditory,success
1.5758302999997795,1,5,4,auditory,success
5.094074399999954,3,3,4,auditory,success
4.645786099999896,3,1,4,auditory,success
4.755337699999927,3,3,4,auditory,success
